user,login_count,night_login_count,weekend_login_count,usb_connect_count,usb_disconnect_count,usb_usage_count,email_count_x,attachment_count_x,email_size_total_x,avg_email_size_x,email_count_y,attachment_count_y,email_size_total_y,avg_email_size_y,email_count,attachment_count,email_size_total,avg_email_size,file_access_count,unique_file_count,pdf_count,doc_count,image_count,website_visit_count_x,unique_website_count_x,after_hours_web_activity_x,website_visit_count_y,unique_website_count_y,after_hours_web_activity_y,website_visit_count,unique_website_count,after_hours_web_activity
SPW0142,867,0.0,216.0,4039.0,4015.0,8054.0,4090,2061,122956091,30062.61393643032,4090,2061,122956091,30062.61393643032,4090,2061,122956091,30062.61393643032,707.0,707.0,150.0,449.0,32.0,42030,55,0.0,42030,55,0.0,42030,55,0.0
SRB0289,346,0.0,0.0,0.0,0.0,0.0,339,0,10083213,29743.99115044248,339,0,10083213,29743.99115044248,339,0,10083213,29743.99115044248,0.0,0.0,0.0,0.0,0.0,3450,165,0.0,3450,165,0.0,3450,165,0.0
SRF0199,41,0.0,0.0,20.0,19.0,39.0,198,150,5934579,29972.62121212121,198,150,5934579,29972.62121212121,198,150,5934579,29972.62121212121,8.0,8.0,2.0,5.0,0.0,2300,38,0.0,2300,38,0.0,2300,38,0.0
SRM0973,346,0.0,0.0,0.0,0.0,0.0,335,0,10042982,29979.05074626866,335,0,10042982,29979.05074626866,335,0,10042982,29979.05074626866,0.0,0.0,0.0,0.0,0.0,3450,107,0.0,3450,107,0.0,3450,107,0.0
SRR0291,668,8.0,1.0,0.0,0.0,0.0,350,93,10280086,29371.674285714285,350,93,10280086,29371.674285714285,350,93,10280086,29371.674285714285,0.0,0.0,0.0,0.0,0.0,3560,239,12.0,3560,239,12.0,3560,239,12.0
SRR0756,346,0.0,0.0,383.0,379.0,762.0,1000,581,29894756,29894.756,1000,581,29894756,29894.756,1000,581,29894756,29894.756,749.0,749.0,164.0,465.0,33.0,10005,203,0.0,10005,203,0.0,10005,203,0.0
SRS0159,637,0.0,0.0,2992.0,2975.0,5967.0,6100,3644,182619229,29937.578524590164,6100,3644,182619229,29937.578524590164,6100,3644,182619229,29937.578524590164,8675.0,8675.0,1781.0,5492.0,474.0,65740,104,0.0,65740,104,0.0,65740,104,0.0
SSB0926,346,0.0,0.0,0.0,0.0,0.0,3014,676,90097545,29893.01426675514,3014,676,90097545,29893.01426675514,3014,676,90097545,29893.01426675514,0.0,0.0,0.0,0.0,0.0,32870,265,0.0,32870,265,0.0,32870,265,0.0
SSD0733,346,0.0,0.0,0.0,0.0,0.0,5054,0,151768049,30029.293430945785,5054,0,151768049,30029.293430945785,5054,0,151768049,30029.293430945785,0.0,0.0,0.0,0.0,0.0,56052,272,0.0,56052,272,0.0,56052,272,0.0
SSG0256,346,0.0,0.0,0.0,0.0,0.0,2981,1173,89831121,30134.559208319355,2981,1173,89831121,30134.559208319355,2981,1173,89831121,30134.559208319355,0.0,0.0,0.0,0.0,0.0,32870,132,0.0,32870,132,0.0,32870,132,0.0
SSH0922,421,0.0,0.0,145.0,142.0,287.0,3043,1806,90425497,29715.90437068682,3043,1806,90425497,29715.90437068682,3043,1806,90425497,29715.90437068682,511.0,511.0,95.0,331.0,21.0,32870,220,0.0,32870,220,0.0,32870,220,0.0
SSP0918,346,0.0,0.0,0.0,0.0,0.0,3034,487,90682849,29888.875741595253,3034,487,90682849,29888.875741595253,3034,487,90682849,29888.875741595253,0.0,0.0,0.0,0.0,0.0,32870,188,0.0,32870,188,0.0,32870,188,0.0
SSS0393,346,0.0,0.0,0.0,0.0,0.0,3006,606,89398023,29739.86127744511,3006,606,89398023,29739.86127744511,3006,606,89398023,29739.86127744511,0.0,0.0,0.0,0.0,0.0,32870,167,0.0,32870,167,0.0,32870,167,0.0
SSW0318,767,0.0,146.0,158.0,156.0,314.0,6274,4167,186783091,29770.974019764108,6274,4167,186783091,29770.974019764108,6274,4167,186783091,29770.974019764108,121.0,121.0,23.0,67.0,14.0,73270,145,0.0,73270,145,0.0,73270,145,0.0
STD0204,430,31.0,3.0,2999.0,2987.0,5986.0,3739,666,112974645,30215.20326290452,3739,666,112974645,30215.20326290452,3739,666,112974645,30215.20326290452,556.0,556.0,103.0,357.0,32.0,39444,177,261.0,39444,177,261.0,39444,177,261.0
STD0242,461,0.0,0.0,148.0,147.0,295.0,3008,614,90261131,30007.02493351064,3008,614,90261131,30007.02493351064,3008,614,90261131,30007.02493351064,204.0,204.0,47.0,122.0,9.0,32775,266,0.0,32775,266,0.0,32775,266,0.0
STY0991,617,0.0,0.0,0.0,0.0,0.0,3029,2226,90969975,30033.005942555297,3029,2226,90969975,30033.005942555297,3029,2226,90969975,30033.005942555297,0.0,0.0,0.0,0.0,0.0,32775,176,0.0,32775,176,0.0,32775,176,0.0
SWS0152,346,0.0,0.0,0.0,0.0,0.0,3732,0,112446259,30130.29448017149,3732,0,112446259,30130.29448017149,3732,0,112446259,30130.29448017149,0.0,0.0,0.0,0.0,0.0,39444,110,0.0,39444,110,0.0,39444,110,0.0
TAB0797,346,0.0,0.0,0.0,0.0,0.0,2991,1212,89537213,29935.54429956536,2991,1212,89537213,29935.54429956536,2991,1212,89537213,29935.54429956536,0.0,0.0,0.0,0.0,0.0,32870,340,0.0,32870,340,0.0,32870,340,0.0
TAC0118,742,0.0,0.0,342.0,335.0,677.0,4672,3701,140724146,30120.750428082192,4672,3701,140724146,30120.750428082192,4672,3701,140724146,30120.750428082192,655.0,655.0,140.0,414.0,39.0,49478,155,0.0,49478,155,0.0,49478,155,0.0
TAR0173,637,0.0,0.0,0.0,0.0,0.0,4999,2565,149548683,29915.71974394879,4999,2565,149548683,29915.71974394879,4999,2565,149548683,29915.71974394879,0.0,0.0,0.0,0.0,0.0,56052,279,0.0,56052,279,0.0,56052,279,0.0
TBE0137,346,0.0,0.0,0.0,0.0,0.0,328,0,10200972,31100.524390243903,328,0,10200972,31100.524390243903,328,0,10200972,31100.524390243903,0.0,0.0,0.0,0.0,0.0,3460,137,0.0,3460,137,0.0,3460,137,0.0
TBE0939,346,0.0,0.0,0.0,0.0,0.0,3012,0,90123655,29921.53220451527,3012,0,90123655,29921.53220451527,3012,0,90123655,29921.53220451527,0.0,0.0,0.0,0.0,0.0,32775,179,0.0,32775,179,0.0,32775,179,0.0
TBS0474,346,0.0,0.0,0.0,0.0,0.0,338,123,10250974,30328.325443786984,338,123,10250974,30328.325443786984,338,123,10250974,30328.325443786984,0.0,0.0,0.0,0.0,0.0,3460,129,0.0,3460,129,0.0,3460,129,0.0
TBW0006,346,0.0,0.0,0.0,0.0,0.0,9064,5355,272347295,30047.141990291264,9064,5355,272347295,30047.141990291264,9064,5355,272347295,30047.141990291264,0.0,0.0,0.0,0.0,0.0,98610,304,0.0,98610,304,0.0,98610,304,0.0
TCS0325,621,0.0,0.0,1061.0,1054.0,2115.0,5004,3881,150618734,30099.667066346923,5004,3881,150618734,30099.667066346923,5004,3881,150618734,30099.667066346923,1010.0,1010.0,224.0,634.0,46.0,56052,101,0.0,56052,101,0.0,56052,101,0.0
TDP0059,346,0.0,0.0,0.0,0.0,0.0,3031,2160,90648283,29907.054767403497,3031,2160,90648283,29907.054767403497,3031,2160,90648283,29907.054767403497,0.0,0.0,0.0,0.0,0.0,32870,211,0.0,32870,211,0.0,32870,211,0.0
TDS0246,406,0.0,13.0,3129.0,3114.0,6243.0,3089,731,93050873,30123.299773389448,3089,731,93050873,30123.299773389448,3089,731,93050873,30123.299773389448,8976.0,8976.0,1795.0,5738.0,477.0,34390,244,0.0,34390,244,0.0,34390,244,0.0
TDW0935,346,0.0,0.0,0.0,0.0,0.0,3008,0,89157458,29640.11236702128,3008,0,89157458,29640.11236702128,3008,0,89157458,29640.11236702128,0.0,0.0,0.0,0.0,0.0,32870,192,0.0,32870,192,0.0,32870,192,0.0
TFF0446,346,0.0,0.0,0.0,0.0,0.0,341,0,10099302,29616.721407624635,341,0,10099302,29616.721407624635,341,0,10099302,29616.721407624635,0.0,0.0,0.0,0.0,0.0,3460,93,0.0,3460,93,0.0,3460,93,0.0
TGC0296,346,0.0,0.0,0.0,0.0,0.0,329,0,9830385,29879.589665653497,329,0,9830385,29879.589665653497,329,0,9830385,29879.589665653497,0.0,0.0,0.0,0.0,0.0,3450,224,0.0,3450,224,0.0,3450,224,0.0
TGR0912,874,0.0,190.0,487.0,479.0,966.0,5653,2731,167788556,29681.329559525915,5653,2731,167788556,29681.329559525915,5653,2731,167788556,29681.329559525915,7982.0,7982.0,1616.0,5099.0,419.0,63921,249,0.0,63921,249,0.0,63921,249,0.0
THH0741,346,0.0,0.0,0.0,0.0,0.0,4981,1030,148474328,29808.13651877133,4981,1030,148474328,29808.13651877133,4981,1030,148474328,29808.13651877133,0.0,0.0,0.0,0.0,0.0,56052,308,0.0,56052,308,0.0,56052,308,0.0
THN0122,642,0.0,0.0,3002.0,2987.0,5989.0,3014,1914,90887080,30154.9701393497,3014,1914,90887080,30154.9701393497,3014,1914,90887080,30154.9701393497,1058.0,1058.0,195.0,690.0,49.0,32870,194,0.0,32870,194,0.0,32870,194,0.0
TIF0319,405,45.0,5.0,0.0,0.0,0.0,5011,2713,151205259,30174.66753143085,5011,2713,151205259,30174.66753143085,5011,2713,151205259,30174.66753143085,0.0,0.0,0.0,0.0,0.0,56052,220,515.0,56052,220,515.0,56052,220,515.0
TIH0348,347,0.0,0.0,0.0,0.0,0.0,4735,0,141886851,29965.54403379092,4735,0,141886851,29965.54403379092,4735,0,141886851,29965.54403379092,0.0,0.0,0.0,0.0,0.0,49478,118,0.0,49478,118,0.0,49478,118,0.0
TIJ0389,647,14.0,3.0,0.0,0.0,0.0,3054,1657,92419687,30261.84905042567,3054,1657,92419687,30261.84905042567,3054,1657,92419687,30261.84905042567,0.0,0.0,0.0,0.0,0.0,32870,157,46.0,32870,157,46.0,32870,157,46.0
TJI0587,346,0.0,0.0,0.0,0.0,0.0,338,77,9882302,29237.57988165681,338,77,9882302,29237.57988165681,338,77,9882302,29237.57988165681,0.0,0.0,0.0,0.0,0.0,3460,231,0.0,3460,231,0.0,3460,231,0.0
TJN0800,612,0.0,0.0,0.0,0.0,0.0,2960,2166,89445700,30218.141891891893,2960,2166,89445700,30218.141891891893,2960,2166,89445700,30218.141891891893,0.0,0.0,0.0,0.0,0.0,32870,356,0.0,32870,356,0.0,32870,356,0.0
TKG0539,346,0.0,0.0,0.0,0.0,0.0,4685,847,139979502,29878.228815368195,4685,847,139979502,29878.228815368195,4685,847,139979502,29878.228815368195,0.0,0.0,0.0,0.0,0.0,49335,316,0.0,49335,316,0.0,49335,316,0.0
TLD0884,346,0.0,0.0,0.0,0.0,0.0,1005,0,30752616,30599.61791044776,1005,0,30752616,30599.61791044776,1005,0,30752616,30599.61791044776,0.0,0.0,0.0,0.0,0.0,10034,152,0.0,10034,152,0.0,10034,152,0.0
TLN0274,672,32.0,5.0,0.0,0.0,0.0,3044,1531,91169500,29950.55847568988,3044,1531,91169500,29950.55847568988,3044,1531,91169500,29950.55847568988,0.0,0.0,0.0,0.0,0.0,32870,211,191.0,32870,211,191.0,32870,211,191.0
TLS0216,1389,513.0,0.0,0.0,0.0,0.0,3688,0,111457286,30221.6068329718,3688,0,111457286,30221.6068329718,3688,0,111457286,30221.6068329718,0.0,0.0,0.0,0.0,0.0,39444,253,0.0,39444,253,0.0,39444,253,0.0
TNA0036,346,0.0,0.0,0.0,0.0,0.0,4656,0,139838825,30034.11189862543,4656,0,139838825,30034.11189862543,4656,0,139838825,30034.11189862543,0.0,0.0,0.0,0.0,0.0,49478,316,0.0,49478,316,0.0,49478,316,0.0
TNS0600,755,0.0,130.0,169.0,169.0,338.0,411,97,12611687,30685.3698296837,411,97,12611687,30685.3698296837,411,97,12611687,30685.3698296837,3067.0,3067.0,600.0,1978.0,157.0,4220,119,0.0,4220,119,0.0,4220,119,0.0
TOB0336,346,0.0,0.0,0.0,0.0,0.0,1007,0,30402773,30191.432969215493,1007,0,30402773,30191.432969215493,1007,0,30402773,30191.432969215493,0.0,0.0,0.0,0.0,0.0,10005,213,0.0,10005,213,0.0,10005,213,0.0
TOG0025,346,0.0,0.0,0.0,0.0,0.0,4651,0,139488348,29991.04450655773,4651,0,139488348,29991.04450655773,4651,0,139488348,29991.04450655773,0.0,0.0,0.0,0.0,0.0,49478,279,0.0,49478,279,0.0,49478,279,0.0
TOM0494,346,0.0,0.0,0.0,0.0,0.0,5103,1788,153683969,30116.39604154419,5103,1788,153683969,30116.39604154419,5103,1788,153683969,30116.39604154419,0.0,0.0,0.0,0.0,0.0,56052,296,0.0,56052,296,0.0,56052,296,0.0
TRA0870,383,27.0,3.0,2991.0,2980.0,5971.0,5034,793,149474146,29692.917361938817,5034,793,149474146,29692.917361938817,5034,793,149474146,29692.917361938817,642.0,642.0,132.0,418.0,31.0,56052,81,166.0,56052,81,166.0,56052,81,166.0
TRB0663,346,0.0,0.0,0.0,0.0,0.0,1007,0,30373186,30162.051638530287,1007,0,30373186,30162.051638530287,1007,0,30373186,30162.051638530287,0.0,0.0,0.0,0.0,0.0,10034,265,0.0,10034,265,0.0,10034,265,0.0
TRH0056,346,0.0,0.0,0.0,0.0,0.0,3030,2251,90508419,29870.76534653465,3030,2251,90508419,29870.76534653465,3030,2251,90508419,29870.76534653465,0.0,0.0,0.0,0.0,0.0,32870,195,0.0,32870,195,0.0,32870,195,0.0
TRK0066,346,0.0,0.0,0.0,0.0,0.0,3686,1596,110759631,30048.73331524688,3686,1596,110759631,30048.73331524688,3686,1596,110759631,30048.73331524688,0.0,0.0,0.0,0.0,0.0,39444,73,0.0,39444,73,0.0,39444,73,0.0
TSK0646,281,0.0,0.0,0.0,0.0,0.0,819,690,24252241,29612.01587301588,819,690,24252241,29612.01587301588,819,690,24252241,29612.01587301588,0.0,0.0,0.0,0.0,0.0,8149,103,0.0,8149,103,0.0,8149,103,0.0
TTA0690,346,0.0,0.0,0.0,0.0,0.0,3045,2419,91575801,30074.15467980296,3045,2419,91575801,30074.15467980296,3045,2419,91575801,30074.15467980296,0.0,0.0,0.0,0.0,0.0,32870,317,0.0,32870,317,0.0,32870,317,0.0
TTC0966,346,0.0,0.0,0.0,0.0,0.0,336,0,10321289,30718.122023809523,336,0,10321289,30718.122023809523,336,0,10321289,30718.122023809523,0.0,0.0,0.0,0.0,0.0,3460,122,0.0,3460,122,0.0,3460,122,0.0
TVJ0250,733,0.0,0.0,0.0,0.0,0.0,2981,2121,89153316,29907.18416638712,2981,2121,89153316,29907.18416638712,2981,2121,89153316,29907.18416638712,0.0,0.0,0.0,0.0,0.0,32775,266,0.0,32775,266,0.0,32775,266,0.0
TVM0628,624,0.0,0.0,0.0,0.0,0.0,5029,3928,151198652,30065.35136209982,5029,3928,151198652,30065.35136209982,5029,3928,151198652,30065.35136209982,0.0,0.0,0.0,0.0,0.0,56052,172,0.0,56052,172,0.0,56052,172,0.0
TXN0792,720,7.0,2.0,0.0,0.0,0.0,3034,1636,91929627,30299.811140408703,3034,1636,91929627,30299.811140408703,3034,1636,91929627,30299.811140408703,0.0,0.0,0.0,0.0,0.0,31140,292,65.0,31140,292,65.0,31140,292,65.0
TYM0307,346,0.0,0.0,0.0,0.0,0.0,338,130,10099926,29881.437869822486,338,130,10099926,29881.437869822486,338,130,10099926,29881.437869822486,0.0,0.0,0.0,0.0,0.0,3460,147,0.0,3460,147,0.0,3460,147,0.0
UHJ0555,346,0.0,0.0,0.0,0.0,0.0,3025,651,90945789,30064.72363636364,3025,651,90945789,30064.72363636364,3025,651,90945789,30064.72363636364,0.0,0.0,0.0,0.0,0.0,32775,157,0.0,32775,157,0.0,32775,157,0.0
UKW0920,265,0.0,0.0,0.0,0.0,0.0,2284,1718,68659798,30061.207530647986,2284,1718,68659798,30061.207530647986,2284,1718,68659798,30061.207530647986,0.0,0.0,0.0,0.0,0.0,25080,183,0.0,25080,183,0.0,25080,183,0.0
UMB0471,346,0.0,0.0,0.0,0.0,0.0,337,245,10121442,30033.9525222552,337,245,10121442,30033.9525222552,337,245,10121442,30033.9525222552,0.0,0.0,0.0,0.0,0.0,3460,217,0.0,3460,217,0.0,3460,217,0.0
USS0126,346,0.0,0.0,0.0,0.0,0.0,3030,0,90806295,29969.074257425746,3030,0,90806295,29969.074257425746,3030,0,90806295,29969.074257425746,0.0,0.0,0.0,0.0,0.0,32775,139,0.0,32775,139,0.0,32775,139,0.0
UUT0880,709,0.0,0.0,0.0,0.0,0.0,5006,2878,150329184,30029.801038753496,5006,2878,150329184,30029.801038753496,5006,2878,150329184,30029.801038753496,0.0,0.0,0.0,0.0,0.0,56052,149,0.0,56052,149,0.0,56052,149,0.0
VCG0488,346,0.0,0.0,0.0,0.0,0.0,5016,1738,151803182,30263.792264752792,5016,1738,151803182,30263.792264752792,5016,1738,151803182,30263.792264752792,0.0,0.0,0.0,0.0,0.0,56052,171,0.0,56052,171,0.0,56052,171,0.0
VCH0712,346,0.0,0.0,0.0,0.0,0.0,337,275,10078122,29905.40652818991,337,275,10078122,29905.40652818991,337,275,10078122,29905.40652818991,0.0,0.0,0.0,0.0,0.0,3460,188,0.0,3460,188,0.0,3460,188,0.0
VEM0464,346,0.0,0.0,0.0,0.0,0.0,336,106,10197176,30348.73809523809,336,106,10197176,30348.73809523809,336,106,10197176,30348.73809523809,0.0,0.0,0.0,0.0,0.0,3460,115,0.0,3460,115,0.0,3460,115,0.0
VGJ0098,283,0.0,0.0,0.0,0.0,0.0,2492,0,74144047,29752.827849117173,2492,0,74144047,29752.827849117173,2492,0,74144047,29752.827849117173,0.0,0.0,0.0,0.0,0.0,26885,113,0.0,26885,113,0.0,26885,113,0.0
VHS0426,283,14.0,8.0,0.0,0.0,0.0,1264,691,38421997,30397.14952531645,1264,691,38421997,30397.14952531645,1264,691,38421997,30397.14952531645,0.0,0.0,0.0,0.0,0.0,14300,164,95.0,14300,164,95.0,14300,164,95.0
VHS0606,622,0.0,0.0,0.0,0.0,0.0,5069,3642,152908401,30165.3977115802,5069,3642,152908401,30165.3977115802,5069,3642,152908401,30165.3977115802,0.0,0.0,0.0,0.0,0.0,56052,138,0.0,56052,138,0.0,56052,138,0.0
VJO0580,620,0.0,0.0,0.0,0.0,0.0,324,133,10046791,31008.614197530864,324,133,10046791,31008.614197530864,324,133,10046791,31008.614197530864,0.0,0.0,0.0,0.0,0.0,3450,142,0.0,3450,142,0.0,3450,142,0.0
VKD0415,346,0.0,0.0,0.0,0.0,0.0,2973,1168,88178858,29659.89169189371,2973,1168,88178858,29659.89169189371,2973,1168,88178858,29659.89169189371,0.0,0.0,0.0,0.0,0.0,32870,141,0.0,32870,141,0.0,32870,141,0.0
VKH0776,346,0.0,0.0,0.0,0.0,0.0,1010,398,30501951,30199.951485148515,1010,398,30501951,30199.951485148515,1010,398,30501951,30199.951485148515,0.0,0.0,0.0,0.0,0.0,10034,169,0.0,10034,169,0.0,10034,169,0.0
VLW0512,733,6.0,0.0,370.0,366.0,736.0,1012,525,29723692,29371.2371541502,1012,525,29723692,29371.2371541502,1012,525,29723692,29371.2371541502,339.0,339.0,63.0,215.0,24.0,9342,129,8.0,9342,129,8.0,9342,129,8.0
VNR0721,318,0.0,0.0,0.0,0.0,0.0,314,0,9700680,30893.88535031848,314,0,9700680,30893.88535031848,314,0,9700680,30893.88535031848,0.0,0.0,0.0,0.0,0.0,3190,135,0.0,3190,135,0.0,3190,135,0.0
VPS0324,346,0.0,0.0,0.0,0.0,0.0,5030,0,150200476,29860.9296222664,5030,0,150200476,29860.9296222664,5030,0,150200476,29860.9296222664,0.0,0.0,0.0,0.0,0.0,56052,320,0.0,56052,320,0.0,56052,320,0.0
VSG0016,851,32.0,99.0,0.0,0.0,0.0,3884,2362,116863870,30088.535015448,3884,2362,116863870,30088.535015448,3884,2362,116863870,30088.535015448,0.0,0.0,0.0,0.0,0.0,45714,256,274.0,45714,256,274.0,45714,256,274.0
VTD0813,198,0.0,0.0,0.0,0.0,0.0,1701,1072,50256744,29545.410934744268,1701,1072,50256744,29545.410934744268,1701,1072,50256744,29545.410934744268,0.0,0.0,0.0,0.0,0.0,18810,183,0.0,18810,183,0.0,18810,183,0.0
VUS0345,212,0.0,0.0,0.0,0.0,0.0,615,0,18448150,29996.9918699187,615,0,18448150,29996.9918699187,615,0,18448150,29996.9918699187,0.0,0.0,0.0,0.0,0.0,6148,242,0.0,6148,242,0.0,6148,242,0.0
VWK0541,643,0.0,10.0,118.0,116.0,234.0,3074,1794,92244372,30007.92843201041,3074,1794,92244372,30007.92843201041,3074,1794,92244372,30007.92843201041,2378.0,2378.0,454.0,1551.0,116.0,33345,240,0.0,33345,240,0.0,33345,240,0.0
WAB0277,684,0.0,0.0,0.0,0.0,0.0,2989,2212,89347311,29892.041150886584,2989,2212,89347311,29892.041150886584,2989,2212,89347311,29892.041150886584,0.0,0.0,0.0,0.0,0.0,32870,144,0.0,32870,144,0.0,32870,144,0.0
WAM0634,886,22.0,207.0,0.0,0.0,0.0,1333,228,40282120,30219.14478619655,1333,228,40282120,30219.14478619655,1333,228,40282120,30219.14478619655,0.0,0.0,0.0,0.0,0.0,13224,186,74.0,13224,186,74.0,13224,186,74.0
WBF0437,346,0.0,0.0,0.0,0.0,0.0,3035,545,92017607,30318.816144975288,3035,545,92017607,30318.816144975288,3035,545,92017607,30318.816144975288,0.0,0.0,0.0,0.0,0.0,32870,196,0.0,32870,196,0.0,32870,196,0.0
WCR0044,2053,603.0,319.0,1581.0,1577.0,3158.0,4406,2658,132033841,29966.82728098048,4406,2658,132033841,29966.82728098048,4406,2658,132033841,29966.82728098048,9841.0,9841.0,1942.0,6370.0,475.0,47082,251,0.0,47082,251,0.0,47082,251,0.0
WDB0872,620,0.0,0.0,1021.0,1012.0,2033.0,4656,3363,139112968,29878.214776632303,4656,3363,139112968,29878.214776632303,4656,3363,139112968,29878.214776632303,1120.0,1120.0,202.0,712.0,78.0,56052,317,0.0,56052,317,0.0,56052,317,0.0
WDP0639,229,0.0,0.0,0.0,0.0,0.0,651,246,19531433,30002.20122887865,651,246,19531433,30002.20122887865,651,246,19531433,30002.20122887865,0.0,0.0,0.0,0.0,0.0,6641,164,0.0,6641,164,0.0,6641,164,0.0
WDY0764,345,0.0,0.0,0.0,0.0,0.0,1003,0,30176736,30086.47657028913,1003,0,30176736,30086.47657028913,1003,0,30176736,30086.47657028913,0.0,0.0,0.0,0.0,0.0,10034,70,0.0,10034,70,0.0,10034,70,0.0
WEH0432,446,0.0,0.0,0.0,0.0,0.0,2998,2459,89712036,29923.96130753836,2998,2459,89712036,29923.96130753836,2998,2459,89712036,29923.96130753836,0.0,0.0,0.0,0.0,0.0,32870,181,0.0,32870,181,0.0,32870,181,0.0
WFB0489,346,0.0,0.0,0.0,0.0,0.0,5081,1871,152688346,30050.84550285377,5081,1871,152688346,30050.84550285377,5081,1871,152688346,30050.84550285377,0.0,0.0,0.0,0.0,0.0,56052,146,0.0,56052,146,0.0,56052,146,0.0
WGB0871,614,0.0,0.0,0.0,0.0,0.0,4983,3824,149932857,30088.873570138472,4983,3824,149932857,30088.873570138472,4983,3824,149932857,30088.873570138472,0.0,0.0,0.0,0.0,0.0,56052,218,0.0,56052,218,0.0,56052,218,0.0
WIW0194,346,0.0,0.0,0.0,0.0,0.0,3711,3133,111099954,29938.009700889248,3711,3133,111099954,29938.009700889248,3711,3133,111099954,29938.009700889248,0.0,0.0,0.0,0.0,0.0,39444,252,0.0,39444,252,0.0,39444,252,0.0
WJF0819,346,0.0,0.0,0.0,0.0,0.0,3055,0,91472625,29941.93944353519,3055,0,91472625,29941.93944353519,3055,0,91472625,29941.93944353519,0.0,0.0,0.0,0.0,0.0,32870,180,0.0,32870,180,0.0,32870,180,0.0
WJH0064,248,0.0,0.0,528.0,522.0,1050.0,2136,1141,63946439,29937.471441947564,2136,1141,63946439,29937.471441947564,2136,1141,63946439,29937.471441947564,1317.0,1317.0,261.0,855.0,63.0,23560,165,0.0,23560,165,0.0,23560,165,0.0
WLB0353,346,0.0,0.0,0.0,0.0,0.0,1008,238,30671953,30428.5248015873,1008,238,30671953,30428.5248015873,1008,238,30671953,30428.5248015873,0.0,0.0,0.0,0.0,0.0,10034,143,0.0,10034,143,0.0,10034,143,0.0
WMF0717,848,0.0,206.0,492.0,483.0,975.0,442,362,13239781,29954.2556561086,442,362,13239781,29954.2556561086,442,362,13239781,29954.2556561086,1958.0,1958.0,368.0,1269.0,102.0,4149,100,0.0,4149,100,0.0,4149,100,0.0
WMG0258,346,0.0,0.0,0.0,0.0,0.0,3038,0,91775689,30209.24588545096,3038,0,91775689,30209.24588545096,3038,0,91775689,30209.24588545096,0.0,0.0,0.0,0.0,0.0,32870,216,0.0,32870,216,0.0,32870,216,0.0
WMH0615,443,24.0,35.0,165.0,163.0,328.0,5526,1085,165783592,30000.650018096272,5526,1085,165783592,30000.650018096272,5526,1085,165783592,30000.650018096272,597.0,597.0,119.0,371.0,26.0,60912,124,264.0,60912,124,264.0,60912,124,264.0
WQB0722,346,0.0,0.0,0.0,0.0,0.0,335,173,9964166,29743.779104477613,335,173,9964166,29743.779104477613,335,173,9964166,29743.779104477613,0.0,0.0,0.0,0.0,0.0,3460,82,0.0,3460,82,0.0,3460,82,0.0
WRC0885,609,0.0,0.0,395.0,388.0,783.0,1009,569,30489776,30217.815659068383,1009,569,30489776,30217.815659068383,1009,569,30489776,30217.815659068383,830.0,830.0,164.0,529.0,55.0,9342,98,0.0,9342,98,0.0,9342,98,0.0
WRM0233,346,0.0,0.0,0.0,0.0,0.0,3033,0,90106861,29708.823277283216,3033,0,90106861,29708.823277283216,3033,0,90106861,29708.823277283216,0.0,0.0,0.0,0.0,0.0,32775,295,0.0,32775,295,0.0,32775,295,0.0
WSA0817,642,0.0,0.0,142.0,142.0,284.0,3034,1858,91172992,30050.42584047462,3034,1858,91172992,30050.42584047462,3034,1858,91172992,30050.42584047462,235.0,235.0,49.0,141.0,12.0,31140,161,0.0,31140,161,0.0,31140,161,0.0
WTR0529,620,0.0,0.0,0.0,0.0,0.0,994,493,29622943,29801.75352112676,994,493,29622943,29801.75352112676,994,493,29622943,29801.75352112676,0.0,0.0,0.0,0.0,0.0,10034,119,0.0,10034,119,0.0,10034,119,0.0
WUP0979,621,0.0,0.0,0.0,0.0,0.0,3679,2913,110885445,30140.104648002176,3679,2913,110885445,30140.104648002176,3679,2913,110885445,30140.104648002176,0.0,0.0,0.0,0.0,0.0,39330,104,0.0,39330,104,0.0,39330,104,0.0
WVF0562,346,0.0,0.0,0.0,0.0,0.0,3010,1051,91196813,30297.944518272427,3010,1051,91196813,30297.944518272427,3010,1051,91196813,30297.944518272427,0.0,0.0,0.0,0.0,0.0,32870,302,0.0,32870,302,0.0,32870,302,0.0
WVT0071,346,0.0,0.0,0.0,0.0,0.0,3024,0,90242353,29842.04794973545,3024,0,90242353,29842.04794973545,3024,0,90242353,29842.04794973545,0.0,0.0,0.0,0.0,0.0,32870,225,0.0,32870,225,0.0,32870,225,0.0
XAD0994,346,0.0,0.0,0.0,0.0,0.0,3047,1009,91196247,29929.8480472596,3047,1009,91196247,29929.8480472596,3047,1009,91196247,29929.8480472596,0.0,0.0,0.0,0.0,0.0,32870,145,0.0,32870,145,0.0,32870,145,0.0
XAM0725,346,0.0,0.0,0.0,0.0,0.0,332,0,10096541,30411.26807228916,332,0,10096541,30411.26807228916,332,0,10096541,30411.26807228916,0.0,0.0,0.0,0.0,0.0,3450,163,0.0,3450,163,0.0,3450,163,0.0
XCW0974,763,0.0,116.0,156.0,154.0,310.0,4408,2298,131064460,29733.316696914702,4408,2298,131064460,29733.316696914702,4408,2298,131064460,29733.316696914702,3164.0,3164.0,611.0,2028.0,169.0,49680,89,0.0,49680,89,0.0,49680,89,0.0
